angDist,_RAJ2000,_DEJ2000,GaiaEDR3,RA_ICRS,DE_ICRS,GLON,GLAT,Plx,GMAG,Gmag,BP-RP,E(BP/RP)c,pmRA,pmDE,RUWE,Rpm,f_Plx,f_pm,_RA.icrs,_DE.icrs,_RAJ2000,_DEJ2000,P-M-F,SDSSJ,SNg,umag,e_umag,gmag,e_gmag,rmag,e_rmag,imag,e_imag,zmag,e_zmag,E(B-V),PM,GLON,GLAT,Type,Sp,_RA,_DE
0.142968,111.6407898396869,16.2181560337194,3169452428683647360,111.64078983969,16.21815603372,202.09080558893768,14.940508854067328,0.18299391633883497,,16.438667,0.030435562,,7.776165071039955,-11.071643769901078,0.916815,12.095091799034918,0,1,111.64078983969,16.21815603372,111.64075,16.2181667,2713-54400-0345,072633.78+161305.46,56,16.851,0.018,16.374,0.009,16.552,0.017,16.73,0.015,16.891,0.018,0.089,12.6,202.1,14.9,sdA,Sp,111.64075,16.21817
0.059082,112.4730981784143,15.0298531713522,3168316663234531456,112.47309817841,15.02985317135,203.55488857819597,15.176478473862252,1.8941937369197308,,19.56345,-0.35136604,,0.24591287581221166,-6.5849852680007865,0.9382055,13.657736982014065,0,1,112.47309817841,15.02985317135,112.4730833,15.0298611,2728-54416-0217,072953.54+150147.58,12,19.279,0.029,19.348,0.013,19.771,0.017,20.11,0.025,20.378,0.105,0.038,12.7,203.6,15.2,DA,Sp,112.47308,15.02986
0.158000,243.5175398211303,7.0550913216911,4450336810219872896,243.51753982113,7.05509132169,19.905471808525647,38.02019060530956,1.195482585747984,,19.032612,-0.084617615,,-6.472390850451422,3.0045454851471334,1.0360101,13.299814420420347,0,1,243.51753982113,7.05509132169,243.5175833,7.0550833,1730-53498-0004,161404.22+070318.32,10,19.255,0.017,19.183,0.014,19.183,0.014,19.39,0.025,19.621,0.058,0.056,4.5,19.9,38.0,DA,Sp,243.51758,7.05508
0.074233,242.809082670958,7.1946317107614,4450457378542612096,242.80908267096,7.19463171076,19.624163558628997,38.70210585948217,0.40779790935931837,,18.702286,-0.58594894,,5.4188461173489415,2.1187640344137457,1.015335,12.5262804695558,0,1,242.80908267096,7.19463171076,242.8090833,7.1946111,4896-55712-0492,161114.18+071140.69,22,18.08,0.019,18.553,0.02,18.977,0.013,19.33,0.021,19.678,0.062,0.047,11.6,19.6,38.7,DA,Sp,242.80908,7.19461
0.140130,253.4809365584651,13.2122451327371,4449213040618048384,253.48093655847,13.21224513274,31.962185726041994,31.956163856758963,0.416929441770741,,18.251429,-0.33546448,,-4.135226268416037,-11.76520817339296,1.0662427,13.730895761663199,0,1,253.48093655847,13.21224513274,253.4809583,13.2122778,2817-54627-0564,165355.43+131244.28,33,17.965,0.02,18.105,0.012,18.504,0.021,18.805,0.015,19.085,0.044,0.058,15.8,32.0,32.0,sdB,Sp,253.48096,13.21228
0.041782,241.3578029825777,5.5235862300726,4449659030021059712,241.35780298258,5.52358623007,16.83765891096655,39.11626084759706,2.0096501063429293,,19.951817,-0.047260284,,6.361445421625575,-1.3413440463067898,1.0412774,14.016825031221416,0,1,241.35780298258,5.52358623007,241.3577917,5.5235833,2186-54327-0178,160525.87+053124.95,10,20.27,0.052,19.88,0.02,20.035,0.023,20.192,0.037,20.214,0.118,0.051,16.2,16.8,39.1,DA,Sp,241.35779,5.52358
0.097356,242.5632670513856,5.6621553110537,4449705896704761728,242.56326705139,5.66215531105,17.771124797530245,38.1535061872148,0.7962267590280708,,19.318754,-0.50631714,,-7.279600179964356,-8.292517584415892,0.9230118,14.532501750629748,0,1,242.56326705139,5.66215531105,242.5632917,5.6621667,2186-54327-0639,161015.19+053943.85,10,18.755,0.022,19.581,0.017,19.581,0.017,19.923,0.025,20.342,0.113,0.043,11.5,17.8,38.2,DA,Sp,242.56329,5.66217
0.083233,242.6865221371826,8.3644317533886,4451443434313859200,242.68652213718,8.36443175339,20.86867827637023,39.37202138047204,0.7166881645978399,,18.579931,-0.2856121,,-3.440952070783782,-18.367183833167573,0.9716237,14.93759685960762,0,1,242.68652213718,8.36443175339,242.6865417,8.3644444,1730-53498-0467,161044.77+082152.09,15,17.935,0.019,18.383,0.013,18.818,0.018,19.08,0.019,19.162,0.043,0.034,20.8,20.9,39.4,DA,Sp,242.68654,8.36444
0.176662,241.6838825688122,6.8018540938676,4450103060919868160,241.68388256881,6.80185409387,18.475349100203605,39.480934136555085,1.717061077162253,,19.222492,-0.20410919,,0.6049366144198687,5.066808158520407,1.0242127,12.761531862775385,0,1,241.68388256881,6.80185409387,241.683875,6.8018056,2186-54327-0532,160644.13+064806.59,21,19.242,0.017,19.362,0.023,19.362,0.023,19.733,0.03,19.957,0.106,0.052,8.6,18.5,39.5,DA,Sp,241.68387,6.80181
0.047801,242.895330537646,6.3775685912155,4450191296728422272,242.89533053765,6.37756859122,18.76944573204136,38.22560913277779,0.7422979643519009,,18.810772,-0.3646965,,1.570584414469359,-11.69513045102164,0.9826826,14.170203950919042,0,1,242.89533053765,6.37756859122,242.8953333,6.3775556,4895-55708-0860,161134.88+062239.22,23,18.382,0.018,18.61,0.015,19.019,0.014,19.324,0.021,19.584,0.06,0.045,17.0,18.8,38.2,DA,Sp,242.89533,6.37756
0.181225,252.2218698484472,12.2841179608074,4448696338872866432,252.22186984845,12.28411796081,30.36442007666472,32.69551076834427,0.11320368656461502,,18.467018,-0.35648346,,-8.574943756858561,-10.120392022590785,0.9707859,14.080503560855085,0,1,252.22186984845,12.28411796081,252.2219167,12.2841389,2817-54627-0277,164853.26+121702.98,26,18.065,0.017,18.274,0.01,18.715,0.011,19.003,0.014,19.175,0.051,0.044,16.8,30.4,32.7,sdB,Sp,252.22192,12.28414
0.142147,251.7064808553249,12.0963819340844,4448854015710640256,251.70648085532,12.09638193408,29.91163955704687,33.07558517292282,0.7468318887081851,,19.365116,-0.39123917,,-7.22633157093757,-4.705059070786878,1.0503238,14.043427298900454,0,1,251.70648085532,12.09638193408,251.7065,12.0964167,2817-54627-0308,164649.56+120547.10,13,18.729,0.03,19.148,0.016,19.639,0.02,19.989,0.028,20.523,0.15,0.044,11.0,29.9,33.1,DA,Sp,251.7065,12.09642
0.151409,311.5558381661129,-4.9052361776729,6914322576858227968,311.55583816611,-4.90523617767,42.163502968603375,-27.69525180324941,0.24780652726635552,,16.191736,-0.3354473,,1.3421945671295528,-7.360731547933076,1.0448195,10.56185445787251,0,1,311.55583816611,-4.90523617767,311.5558333,-4.9051944,1916-53269-0502,204613.40-045418.76,45,15.821,0.016,15.994,0.013,16.419,0.009,16.743,0.01,16.989,0.017,0.046,17.1,42.2,-27.7,sdB+WD,Sp,311.55583,-4.90519
0.140461,207.7720947878772,14.6678036469564,3741011455068699392,207.77209478788,14.66780364696,354.02858206252125,71.34231188262034,1.0654291952177206,,19.003637,-0.26856422,,-9.913066074687185,-6.435278255097652,1.0356784,14.366486003434595,0,1,207.77209478788,14.66780364696,207.772125,14.6677778,5446-56014-0475,135105.31+144004.05,18,18.596,0.016,18.773,0.014,19.222,0.017,19.557,0.041,19.881,0.099,0.023,15.9,354.0,71.3,DA,Sp,207.77212,14.66778
0.081126,334.0748558663069,13.855838571437,2734200064947455232,334.07485586631,13.85583857144,75.48056517587018,-34.3582088912689,0.331783463882596,3.4173382599555566,15.813065,-0.19220161,-0.0063981266955623894,1.7582556536355352,-15.298279954487448,0.8311253,11.750525417141452,1,0,334.07485586631,13.85583857144,334.0748333,13.8558333,5041-55749-0976,221617.96+135121.06,58,15.798,0.017,15.647,0.019,15.974,0.012,16.244,0.021,16.423,0.027,0.063,16.2,75.5,-34.4,sdB,Sp,334.07483,13.85583
0.072792,30.8588566166553,22.6411557007009,103664601966964096,30.85885661666,22.6411557007,143.9344302232341,-37.27678302349547,0.9912651284032536,,19.77304,-0.32676697,,-8.196261698938367,-6.468748364591288,1.0431927,14.866840102033727,0,1,30.85885661666,22.6411557007,30.858875,22.6411667,2066-53349-0352,020326.13+223828.29,13,19.492,0.034,19.593,0.02,19.876,0.024,20.261,0.036,20.335,0.132,0.082,14.9,143.9,-37.3,DA,Sp,30.85887,22.64117
0.722625,320.0598992796355,0.6323396336905,2690995683247306240,320.05989927964,0.63233963369,52.652020437858496,-32.21014558277399,0.34936503799556984,,16.897177,-0.31257057,,-2.912038717084796,0.5686841338037536,1.0089116,9.258799203459436,0,1,320.05989927964,0.63233963369,320.0597083,0.6322778,4192-55469-0844,212014.33+003756.24,53,16.576,0.02,16.75,0.027,17.136,0.011,17.652,0.028,17.881,0.04,0.075,71.0,52.7,-32.2,sdB,Sp,320.05971,0.63228
0.175422,249.0208180907391,46.8679460364924,1407217451528505728,249.02081809074,46.86794603649,72.89608249794277,42.190482897497176,0.5955388488098411,5.528692865222737,16.654142,0.18344688,0.029737721905718884,-9.61467996068661,1.7123553753568952,1.0467986,11.6027200459977,1,0,249.02081809074,46.86794603649,249.020875,46.8679167,0627-52144-0479,163605.01+465204.51,36,16.856,0.016,16.695,0.024,16.826,0.052,16.939,0.085,17.017,0.019,0.02,0.0,72.9,42.2,CV-H-He,Sp,249.02087,46.86792
0.017611,164.3831748502125,53.2318614630476,837544328101068416,164.38317485021,53.23186146305,154.0369533529879,56.464892543971985,0.6130173186531174,,18.943125,-0.31199646,,1.1585441409120028,-4.054335235426985,0.9742946,12.067945603205978,0,1,164.38317485021,53.23186146305,164.3831667,53.2318611,6706-56385-0719,105731.96+531354.77,18,18.531,0.03,19.211,0.023,19.211,0.023,19.588,0.031,19.953,0.12,0.01,6.3,154.0,56.5,DA,Sp,164.38317,53.23186
0.100768,127.2866747611729,6.3665268201873,3093683600647036800,127.28667476117,6.36652682019,218.5313097887247,24.60349090643019,1.4349374823956142,,19.448874,-0.16719437,,-0.22039689862293294,7.22933708688312,0.97757494,13.745374594300081,0,1,127.28667476117,6.36652682019,127.2866667,6.3665,4764-55646-0624,082908.80+062159.44,14,19.293,0.014,19.634,0.021,19.634,0.021,19.945,0.034,20.355,0.174,0.031,4.6,218.5,24.6,DA,Sp,127.28667,6.3665
0.132769,121.6411343855132,6.4803532182482,3095941482135413120,121.64113438551,6.48035321825,215.69651478608623,19.644034904591308,1.2204421558070524,,19.516232,-0.32095337,,2.4686640721986306,-16.82276103210529,1.0399547,15.668850331254504,0,1,121.64113438551,6.48035321825,121.641125,6.4803889,2076-53442-0154,080633.87+062849.49,14,19.282,0.024,19.315,0.015,19.673,0.018,19.989,0.023,20.314,0.098,0.02,14.6,215.7,19.6,DA,Sp,121.64112,6.48039
0.133533,44.5294973936484,33.3674629713692,136873602632086656,44.52949739365,33.36746297137,151.25362316038755,-22.445437405786407,1.1082573167585095,,19.29932,-0.30441284,,-8.021644954151165,-9.9911699263256,1.0806041,14.837556526512184,0,1,44.52949739365,33.36746297137,44.5295,33.3675,7254-56625-0046,025807.08+332203.00,13,18.888,0.017,19.54,0.02,19.54,0.02,19.872,0.049,20.597,0.188,0.101,0.0,151.3,-22.4,DA,Sp,44.5295,33.3675
0.118165,53.4926109914873,0.3353712762407,3264561966894960896,53.49261099149,0.33537127624,184.59025775333703,-42.27787232945798,0.35994623039685203,,18.119308,-0.19945526,,9.601567471551832,-6.910918987128616,1.0590531,13.484247760479885,0,1,53.49261099149,0.33537127624,53.4925833,0.3353889,2069-53376-0553,033358.22+002007.47,33,17.764,0.018,17.979,0.018,18.318,0.015,18.535,0.015,18.695,0.036,0.092,14.2,184.6,-42.3,sdOB,Sp,53.49258,0.33539
0.125406,353.5339717625667,7.7801710800933,2757798676856242432,353.53397176257,7.78017108009,91.98340155326783,-50.388192937637115,0.9090568971172622,6.059919289760714,16.266964,-0.22503471,-0.004695255088368322,11.619461486464207,6.962702928119142,1.1078784,11.926001437332772,1,0,353.53397176257,7.78017108009,353.5339583,7.7801389,6165-56208-0328,233408.15+074648.54,53,16.084,0.009,16.115,0.023,16.465,0.012,16.745,0.022,16.972,0.027,0.087,14.9,92.0,-50.4,sdB,Sp,353.53396,7.78014
0.149565,213.0527509232353,31.7056339597031,1477576368820166144,213.05275092324,31.7056339597,52.37219349071371,71.8547694541026,0.4001703847279138,,19.208227,-0.4760666,,-9.325273392294346,0.07540011738115698,1.0151323,14.05660611275314,0,1,213.05275092324,31.7056339597,213.0527917,31.7056111,3862-55276-0007,141212.67+314220.26,13,18.435,0.024,18.947,0.02,19.472,0.02,19.913,0.032,20.263,0.111,0.012,13.5,52.4,71.9,DO,Sp,213.05279,31.70561
0.074309,212.0822822579434,35.9203802729093,1482594535594286080,212.08228225794,35.92038027291,65.97515209096906,71.45330244468965,1.6712402714372583,,19.916172,-0.11865044,,-4.642437697157716,4.499971434100147,1.0350726,13.969163989532216,0,1,212.08228225794,35.92038027291,212.0822917,35.9203611,2931-54590-0257,140819.75+355513.33,11,20.081,0.027,20.074,0.024,20.074,0.024,20.388,0.035,20.664,0.172,0.01,9.8,66.0,71.5,DA,Sp,212.08229,35.92036
0.190169,201.1348792796441,32.0725422490846,1469357759922416256,201.13487927964,32.07254224908,69.42029437870075,81.27449803217606,0.15364806660119734,,16.616064,-0.29301262,,6.349466041827533,3.191919062149215,0.9884878,10.874379927237495,0,1,201.13487927964,32.07254224908,201.1349167,32.0725,6492-56362-0546,132432.38+320421.08,42,16.471,0.013,16.417,0.016,16.818,0.018,17.112,0.016,17.461,0.034,0.019,13.0,69.4,81.3,sdB,Sp,201.13492,32.0725
0.264865,196.583629709327,25.454647269565,1459266579640671872,196.58362970933,25.45464726957,7.143861984971095,86.26542793718808,1.0733159410582547,,18.891996,-0.36489296,,-13.42054462101411,1.4330509767236834,0.9826253,14.543156651124054,0,1,196.58362970933,25.45464726957,196.5837083,25.4546667,2662-54505-0603,130620.09+252716.82,14,18.44,0.028,18.673,0.022,19.077,0.021,19.464,0.02,19.677,0.062,0.013,18.9,7.1,86.3,DA,Sp,196.58371,25.45467
0.059157,214.2836160938636,35.9794296323073,1480964681404854656,214.28361609386,35.97942963231,64.18183552574818,69.77242775568813,0.4227771707678872,,19.898842,-0.284935,,-0.9232607042088301,-6.095096713096174,1.0413798,13.848375568907816,0,1,214.28361609386,35.97942963231,214.283625,35.9794444,2931-54590-0015,141708.07+355846.02,11,19.277,0.018,20.158,0.029,20.158,0.029,20.642,0.073,20.638,0.148,0.01,2.7,64.2,69.8,DA,Sp,214.28362,35.97944
0.121213,220.563549687651,39.6002993161859,1487272545253822976,220.56354968765,39.60029931619,68.50915588655124,63.86883248187613,-0.5680303624888716,,19.81887,-0.3014469,,-5.875447337559599,0.5464053318850395,1.0087126,13.67342492809378,0,1,220.56354968765,39.60029931619,220.5635833,39.6002778,8498-57105-0472,144215.26+393601.09,7,19.156,0.033,19.599,0.02,20.075,0.047,20.481,0.052,20.778,0.175,0.009,15.7,68.5,63.9,sdB,Sp,220.56358,39.60028
0.101109,263.7632585813512,32.6061938395187,4601722763749694592,263.76325858135,32.60619383952,56.90160707165131,29.405513835957024,0.8499833757198024,4.794528354838414,15.147476,-0.35792542,0.007159931245270146,-4.9444307817253,-0.6595406513659431,1.1485878,8.637206446475387,1,0,263.76325858135,32.60619383952,263.76325,32.6061667,2253-54551-0144,173503.18+323622.27,66,14.785,0.016,14.936,0.012,15.392,0.01,15.702,0.011,16.0,0.013,0.048,10.3,56.9,29.4,sdOB,Sp,263.76325,32.60617
0.047129,261.8365701319907,32.8189930054454,4601926242120111744,261.83657013199,32.81899300545,56.66512833305014,31.027678439568387,0.2823164166289068,2.389037568058871,15.135356,-0.1870985,-0.0019417932365624058,-7.515058421041174,-0.7515415186640704,1.0222636,9.525823124333558,1,0,261.83657013199,32.81899300545,261.8365833,32.819,2253-54551-0307,172720.78+324908.45,67,15.286,0.014,14.994,0.014,15.32,0.011,15.588,0.013,15.813,0.018,0.032,11.8,56.7,31.0,sdA,Sp,261.83658,32.819
0.149951,263.9567695595098,33.6894817578763,4602217921939634432,263.95676955951,33.68948175788,58.15194753483619,29.526815349137156,0.2799054709996093,1.8310309045972986,14.595974,-0.13756466,-0.006899977402152979,-1.9660939088877,9.435569842179458,1.0213615,9.515960678549389,1,0,263.95676955951,33.68948175788,263.9567917,33.6894444,2253-54551-0584,173549.63+334122.02,70,14.876,0.02,14.429,0.013,14.779,0.01,15.003,0.014,15.207,0.016,0.037,18.7,58.2,29.5,sdA,Sp,263.95679,33.68944
0.196706,122.7127751060624,-6.0120242889054,3064496927052946816,122.71277510606,-6.01202428891,227.73649195919262,14.645077832477504,0.8576082709857323,,18.666334,-0.44020844,,4.819714765154575,-8.675196412948585,1.0252936,13.649800018987172,0,1,122.71277510606,-6.01202428891,122.7127917,-6.0119722,2827-54422-0455,081051.07-060043.16,24,18.052,0.014,18.829,0.015,18.829,0.015,19.125,0.025,19.491,0.068,0.048,9.9,227.7,14.6,DA,Sp,122.71279,-6.01197
0.035550,247.1600733266671,8.5580283018198,4440335965991543168,247.16007332667,8.55802830182,23.689270484788494,35.54978722904585,0.7567911447854694,,19.036915,-0.44925117,,0.2871592811017355,-9.357124369516406,0.9925093,13.893648841636477,0,1,247.16007332667,8.55802830182,247.1600833,8.5580278,5212-56016-0982,162838.42+083328.91,18,18.513,0.025,19.283,0.015,19.283,0.015,19.614,0.024,20.002,0.097,0.046,6.5,23.7,35.5,DA,Sp,247.16008,8.55803
0.108291,247.2674564946374,18.7777244322186,4467510838248738048,247.26745649464,18.77772443222,35.55141193234635,39.58275190624232,0.09752567839721747,,18.259928,-0.3783493,,-5.212508233508894,-1.4105031518356,0.94629824,11.921887574927737,0,1,247.26745649464,18.77772443222,247.2674583,18.7776944,4061-55362-0446,162904.19+184639.77,32,17.646,0.015,18.047,0.018,18.521,0.015,18.827,0.016,19.159,0.035,0.045,12.9,35.6,39.6,He-sdO,Sp,247.26746,18.77769
0.029180,246.1485777888018,15.0653827862671,4464109911345204864,246.1485777888,15.06538278627,30.57352325540793,39.21627588613661,0.049165199090688214,,18.055405,-0.41754723,,-5.61852930790691,-10.392525665594968,1.0358568,13.41740406856518,0,1,246.1485777888,15.06538278627,246.1485833,15.0653889,4056-55357-0388,162435.66+150355.41,35,17.411,0.013,17.837,0.016,18.276,0.017,18.639,0.015,18.95,0.046,0.046,15.4,30.6,39.2,He-sdO,Sp,246.14858,15.06539
0.022304,246.2186241840578,15.0085339452544,4464106372292070144,246.21862418406,15.00853394525,30.540048293484634,39.13180940866867,0.5614814844119373,,19.545782,-0.38653946,,3.9259572744578226,-4.054732174586399,0.9641811,13.30369181779739,0,1,246.21862418406,15.00853394525,246.218625,15.0085278,4056-55357-0390,162452.47+150030.71,10,18.92,0.018,19.826,0.024,19.826,0.024,20.168,0.035,20.393,0.155,0.045,11.7,30.5,39.1,DA,Sp,246.21862,15.00853
0.025248,247.5608740063279,16.9823402487559,4466257742888001664,247.56087400633,16.98234024876,33.51542839555152,38.68411761183965,0.8497897124815909,,19.49447,-0.43291855,,-3.2757031521495215,4.882664258864174,0.96524185,13.341239105984187,0,1,247.56087400633,16.98234024876,247.560875,16.9823333,4064-55366-0290,163014.61+165856.41,18,18.945,0.027,19.254,0.018,19.759,0.024,20.089,0.034,20.204,0.101,0.053,12.7,33.5,38.7,DO,Sp,247.56087,16.98233
0.162361,246.3183281159395,16.0426369501893,4466457471750093568,246.31832811594,16.04263695019,31.821281881389176,39.440382849044006,1.2463723877965374,,19.319885,-0.35977173,,-32.06330030887643,-22.198145987385725,0.93113863,17.275074686782567,0,1,246.31832811594,16.04263695019,246.318375,16.0426389,4056-55357-0644,162516.41+160233.56,18,19.134,0.027,19.112,0.02,19.548,0.023,19.759,0.048,19.985,0.119,0.043,39.3,31.8,39.4,DA,Sp,246.31837,16.04264
0.222364,312.5412955984087,1.7737360898704,4228783194294952704,312.54129559841,1.77373608987,49.18965271107286,-25.238164111920675,0.39332348652880456,,16.738789,-0.35469437,,6.798378232749807,5.387790261431,1.0494697,11.430000473817472,0,1,312.54129559841,1.77373608987,312.54125,1.7736944,2815-54414-0254,205009.90+014625.35,49,16.314,0.021,16.529,0.012,16.976,0.013,17.299,0.016,17.623,0.021,0.092,17.3,49.2,-25.2,sdOB,Sp,312.54125,1.77369
0.244347,245.4721237975389,15.6510294460153,4464954065694957056,245.47212379754,15.65102944602,30.947510311003125,40.04423018064738,1.6111496483777439,,19.718246,-0.36231422,,-7.034094755500142,-12.300994262552857,0.98665535,15.475117644558892,0,1,245.47212379754,15.65102944602,245.4721667,15.6510833,2198-53918-0605,162153.32+153903.92,6,19.398,0.028,19.515,0.016,19.926,0.02,20.247,0.039,20.517,0.184,0.041,20.5,30.9,40.0,DA,Sp,245.47217,15.65108
0.046023,166.5615849600627,30.624126195776,733570003156311040,166.56158496006,30.62412619578,198.01146418120194,66.76213929845544,1.9239927247646564,,19.743341,-0.10116768,,1.8005084799745896,-5.1859238019940115,1.017459,13.441042380652185,0,1,166.56158496006,30.62412619578,166.5615833,30.6241389,1990-53472-0567,110614.78+303726.93,8,19.376,0.039,19.542,0.026,19.919,0.024,20.22,0.044,20.628,0.167,0.019,10.4,198.0,66.8,DB,Sp,166.56158,30.62414
